Title,Year,Mileage/Km,Price,Brand
Mercedes-Benz GLC-Class GLC300 Mild Hybrid AMG Line 4MATIC,2022,20776,272800,Mercedes-Benz
Audi A4 1.8A TFSI MU,2015,101970,43688,Audi
Nissan NV200 1.5M,2015,122424,19800,Nissan
Mercedes-Benz GLC-Class GLC200,2018,98000,133800,Mercedes-Benz
BMW X2 sDrive18i M-Sport X,2023,7299,198800,BMW
Hyundai Avante 1.6A S,2022,23000,125500,Hyundai
Mazda 5 2.0A SP Sunroof,2014,114500,22300,Mazda
Maserati GranTurismo Cambiocorsa (COE till 10/2030),2010,97000,169888,Maserati
Mazda 6 2.0A Executive,2016,81400,50800,Mazda
Ferrari F430 F1 Spider (COE till 06/2030),2010,55500,348888,Ferrari
BMW X1 sDrive20i,2016,84000,76800,BMW
Volkswagen Jetta 1.4A TSI Trendline,2015,87246,32888,Volkswagen
Land Rover Range Rover Evoque Mild Hybrid 2.0A R-Dynamic SE Sunroof,2022,35000,245800,Land Rover
Audi A5 Sportback 2.0A TFSI S-tronic Design,2017,67500,99000,Audi
Honda HR-V 1.5A DX,2015,111500,33800,Honda
Ferrari F430 F1 (COE till 02/2027),2007,42500,399800,Ferrari
Hyundai Avante 1.6A GLS Elite,2020,64000,98800,Hyundai
Mercedes-Benz E-Class E200 CGI Avantgarde (COE till 08/2030),2010,178000,89800,Mercedes-Benz
Maserati Ghibli 3.0A,2015,140000,106800,Maserati
Mercedes-Benz A-Class Saloon A180 Progressive,2021,79000,149800,Mercedes-Benz
Volkswagen Golf GTI 5DR (COE till 04/2031),2011,115000,96800,Volkswagen
Ferrari California 4.3A (COE till 06/2032),2012,20000,369800,Ferrari
Mercedes-Benz A-Class A180 Style,2017,74000,67800,Mercedes-Benz
Hyundai Avante 1.6A S,2022,17000,138800,Hyundai
Toyota Sienta 1.5A Elegance,2019,64000,95000,Toyota
Honda Vezel 1.5A X,2019,91000,86800,Honda
Opel Crossland 1.2A X Turbo,2018,73200,65800,Opel
Porsche Boxster 2.7A Tip (COE till 04/2029),2001,188000,79800,Porsche
BMW X1 sDrive18i,2017,111298,89800,BMW
Mercedes-Benz GLS-Class GLS400 AMG Line 4MATIC,2018,54000,252800,Mercedes-Benz
Mazda 3 1.5A Deluxe Sunroof,2016,90000,41999,Mazda
Volkswagen Golf 1.4A TSI,2014,113600,14888,Volkswagen
Mercedes-Benz E-Class E250 Avantgarde,2018,103000,157800,Mercedes-Benz
Toyota Harrier 2.0A Premium Panoramic Roof,2016,80000,57800,Toyota
Subaru Forester 2.0A XT Sunroof,2017,133000,64800,Subaru
Volvo S60 T5,2015,96900,30500,Volvo
Mitsubishi Lancer EX 2.0A GLS (COE till 01/2029),2009,180000,59800,Mitsubishi
Lexus NX Hybrid NX300h Luxury,2020,42000,193800,Lexus
Mercedes-Benz GLB-Class GLB200 AMG Line Premium,2020,41550,201800,Mercedes-Benz
BMW X4 M40i Mild Hybrid M-Sport,2023,8000,358800,BMW
Mitsubishi ASX 2.0A,2017,80000,52800,Mitsubishi
Mercedes-Benz C-Class C180K (COE till 07/2031),2011,175000,95800,Mercedes-Benz
Hyundai Avante 1.6A GLS S,2019,45000,83999,Hyundai
Toyota Sienta Hybrid 1.5A X,2023,30,145888,Toyota
Toyota Dyna 150 2.8M,2023,38,120000,Toyota
Toyota Corolla Altis 1.6A Elegance,2015,113000,41800,Toyota
Hyundai Venue 1.6A GLS,2020,58100,94800,Hyundai
Opel Astra Sports Tourer 1.0A Turbo,2017,134000,53800,Opel
Kia Niro Hybrid 1.6A GDi DCT,2020,35000,112800,Kia
Porsche Macan 2.0A PDK,2017,21843,186800,Porsche
Mercedes-Benz E-Class E180 Avantgarde,2020,63700,162800,Mercedes-Benz
Subaru Forester 2.0A XT Sunroof,2017,91568,76800,Subaru
Mazda 6 2.5A Premium Sunroof,2017,80700,69800,Mazda
Toyota Sienta 1.5A Elegance,2019,50890,91800,Toyota
Opel Astra 1.0A Turbo,2017,110000,49500,Opel
Honda HR-V 1.5A DX,2018,38000,74000,Honda
BMW 2 Series 216i Gran Coupe Sport,2022,6000,155800,BMW
Volkswagen Jetta GP 1.4A TSI Highline,2016,112000,44800,Volkswagen
Toyota Harrier 2.0A Premium Panoramic Roof,2015,98960,46800,Toyota
Honda Vezel Hybrid 1.5A X,2017,101256,56800,Honda
Volkswagen Jetta GP 1.4A TSI Highline,2016,103000,46999,Volkswagen
Opel Astra Sports Tourer 1.0A IntelliLux LED,2017,160000,54800,Opel
Toyota Allion 1.5A (COE till 04/2029),2009,110000,60800,Toyota
Suzuki Ignis Mild Hybrid 1.2A GLX,2021,32100,97800,Suzuki
Honda City 1.5A SV,2018,57400,66800,Honda
Audi A4 2.0A TFSI S-tronic,2018,47500,120999,Audi
Volkswagen Touareg Diesel 3.0A TDI,2015,103000,80888,Volkswagen
Honda Freed Hybrid 1.5A G Honda Sensing,2019,80000,114800,Honda
Nissan Qashqai 1.2A DIG-T Premium,2016,83337,32800,Nissan
BMW 3 Series 318i M-Sport,2022,30000,196800,BMW
BMW 4 Series 420i Gran Coupe M-Sport,2018,85000,131800,BMW
Porsche Cayenne 3.0A Tip,2019,77500,305800,Porsche
Hyundai Avante 1.6A GLS S (OPC),2020,25000,85800,Hyundai
Volkswagen Golf 1.4A TSI Highline,2019,41000,99800,Volkswagen
Audi SQ5 3.0A TFSI Quattro,2017,74000,160800,Audi
Hyundai Elantra 1.6A GLS S,2018,51380,73800,Hyundai
Toyota Camry Hybrid 2.5A G,2018,52000,109800,Toyota
Toyota 86 2.0M High Grade (COE till 03/2032),2012,100000,140800,Toyota
Maserati Gransport 4.2A (COE till 11/2027),2007,120000,80800,Maserati
BMW X3 Mild Hybrid xDrive30i M-Sport,2023,6000,297800,BMW
Honda City 1.5A SV,2015,120000,20800,Honda
BMW 5 Series 520i,2018,63000,115700,BMW
Toyota Camry Hybrid 2.5A Standard,2022,15374,177800,Toyota
Kia Cerato K3 1.6A,2017,88910,52300,Kia
Nissan Serena e-POWER Hybrid 1.2A Highway Star Premium,2020,37500,162800,Nissan
Kia Sorento Diesel 2.2A CRDi Sunroof,2018,90000,99800,Kia
Honda Freed Hybrid 1.5A G 7-Seater,2018,103000,91800,Honda
Honda Shuttle 1.5A G,2016,92000,46800,Honda
Hyundai Elantra 1.6A GLS,2018,70000,66800,Hyundai
Nissan Teana 2.5A,2016,147173,49300,Nissan
Hyundai Veloster 1.6A GDi Turbo Sunroof,2016,105000,42800,Hyundai
Honda Freed Hybrid 1.5A G 7-Seater Honda Sensing,2018,93600,90800,Honda
Subaru WRX STI 2.5M,2016,130000,84800,Subaru
Mercedes-Benz C-Class C180 CGI (COE till 04/2030),2010,166800,77800,Mercedes-Benz
Honda City 1.5A SV,2018,95000,75800,Honda
Volvo S60 T2,2018,110000,85800,Volvo
Honda Vezel Hybrid 1.5A Z,2015,93100,37800,Honda
Toyota Camry 2.5A,2020,48500,139900,Toyota
BMW X3 sDrive20i,2018,130251,128000,BMW
Volvo XC60 T6 R-Design Panoramic Roof,2019,45400,170800,Volvo
Toyota Estima 2.4A Aeras (COE till 04/2027),2007,176000,47800,Toyota
Porsche Cayenne 3.2A (COE till 01/2029),2009,131238,69800,Porsche
BMW 3 Series 318i Luxury,2018,111051,99500,BMW
Audi SQ5 Sportback 3.0A TFSI Quattro Tip,2023,13000,389000,Audi
Mercedes-Benz GLC-Class GLC300 Mild Hybrid AMG Line,2023,53,302800,Mercedes-Benz
Nissan Sylphy 1.6A,2018,68000,74800,Nissan
Hyundai Tucson 1.6A GLS T-GDi DCT Turbo,2017,90000,75800,Hyundai
Hyundai Avante 1.6A S (COE till 09/2025),2010,170000,20800,Hyundai
Mercedes-Benz S-Class S350L Sunroof (COE till 07/2028),2008,153000,57800,Mercedes-Benz
Suzuki APV 1.6A (COE till 07/2030),2010,162000,68800,Suzuki
McLaren 12C (COE till 03/2032),2012,53124,385000,McLaren
Toyota Alphard 2.5A X Moonroof,2019,56000,177800,Toyota
Peugeot 3008 Diesel 1.6A BlueHDi,2016,76000,36800,Peugeot
Lexus LS460 MR (COE till 05/2027),2007,93000,44800,Lexus
Toyota Estima 2.4A (COE till 07/2026),2006,145000,36800,Toyota
Honda Odyssey 2.4A EXV-S Sunroof,2015,118430,46800,Honda
Toyota Sienta Hybrid 1.5A X,2021,28000,122800,Toyota
Toyota Sienta Hybrid 1.5A G,2017,82000,75800,Toyota
Toyota Sienta Hybrid 1.5A X,2021,30000,120800,Toyota
Mazda 6 2.0A,2015,154000,39800,Mazda
Rolls-Royce Ghost (COE till 04/2033),2013,16500,650800,Rolls-Royce
Toyota Noah Hybrid 1.8A X,2019,54000,143800,Toyota
Honda Jazz 1.3A,2018,149561,65800,Honda
Toyota Wish 1.8A,2016,78000,62888,Toyota
Hyundai Elantra 1.6A GLS,2017,67000,63900,Hyundai
Mercedes-Benz CLA-Class CLA180,2016,89903,61800,Mercedes-Benz
Mercedes-Benz SLK-Class SLK200K (COE till 08/2027),2007,175000,59888,Mercedes-Benz
BMW X4 xDrive20i xLine,2019,34644,186800,BMW
Mercedes-Benz GLC-Class GLC250 Coupe AMG Line,2019,75400,179888,Mercedes-Benz
Porsche Cayenne 3.0A Tip,2019,40000,298800,Porsche
Land Rover Range Rover Velar 2.0A R-Dynamic S Sunroof,2023,9000,388800,Land Rover
Maserati GranCabrio 4.7A (COE till 01/2030),2010,73000,139400,Maserati
Land Rover Range Rover Velar 2.0A R-Dynamic S Sunroof,2023,4000,385800,Land Rover
Honda Odyssey 2.4A EXV-S Sunroof,2021,35300,179900,Honda
Land Rover Range Rover Sport Mild Hybrid 3.0A,2022,23500,419800,Land Rover
Honda Fit 1.3A G (COE till 05/2028),2008,150000,48800,Honda
Honda Civic 1.8A (COE till 06/2026),2006,144000,30888,Honda
Toyota Hiace 2.8A DX,2020,69108,112800,Toyota
Toyota Estima 2.4A Aeras Moonroof,2017,135000,107800,Toyota
Kia Sorento Diesel 2.2A CRDi Sunroof,2020,39828,135800,Kia
Toyota Corolla Altis 1.6A Eco,2017,120000,64800,Toyota
Kia Niro Hybrid 1.6A GDi DCT Sunroof,2017,122000,59800,Kia
BMW 5 Series 535i Sunroof (COE till 01/2031),2011,141300,138888,BMW
BMW 3 Series 320i Highline,2019,62700,151700,BMW
Mazda 3 Mild Hybrid 1.5A Elegance Sunroof,2020,92000,102800,Mazda
Ferrari F8 Tributo,2022,7000,1230000,Ferrari
Porsche Cayenne Turbo 4.8A Tip (COE till 09/2030),2010,92000,188000,Porsche
Lexus UX200 Luxury,2020,55170,154800,Lexus
Honda Odyssey 2.4A EXV-S Sunroof,2018,54250,125800,Honda
Lexus ES250 Executive Sunroof,2020,67100,175800,Lexus
Hyundai Elantra 1.6A GLS S,2017,125215,58800,Hyundai
MINI One 1.5A 5DR,2018,61388,85800,MINI
Honda Vezel 1.5A G Honda Sensing,2021,38000,119800,Honda
Mazda 5 2.0A Sunroof,2017,112040,66800,Mazda
Porsche 911 Carrera Cabriolet 3.0A PDK,2016,102000,308800,Porsche
Honda Vezel 1.5A X,2016,79717,52800,Honda
Mazda 6 2.0A Executive,2018,70000,82800,Mazda
Nissan Qashqai 1.2A DIG-T,2016,125000,42800,Nissan
Ford Focus 1.0A GTDI Titanium,2017,109300,58800,Ford
Mitsubishi Attrage 1.2A Sports,2018,56300,56998,Mitsubishi
Nissan Note 1.2A,2015,66200,27400,Nissan
BMW 3 Series 320i Highline,2020,63339,163800,BMW
Mitsubishi Attrage 1.2A,2018,74339,55800,Mitsubishi
Subaru XV 2.0i-S EyeSight,2018,94000,72888,Subaru
Toyota Camry 2.5A,2015,93800,47000,Toyota
Bentley Continental GT Convertible 6.0A (COE till 04/2029),2010,79000,150000,Bentley
Honda Vezel Hybrid 1.5A,2017,74000,59800,Honda
BMW 2 Series 216i Gran Tourer Luxury,2020,35200,140800,BMW
Porsche Panamera 4S 4.8A PDK (COE till 05/2031),2011,110000,150888,Porsche
Toyota Noah Hybrid 1.8A X,2018,53217,126888,Toyota
Porsche Boxster S 3.2A Tip (COE till 04/2029),2001,148500,85800,Porsche
Suzuki Jimny Sierra 1.5A JC,2020,39700,142800,Suzuki
Chevrolet Cruze Station Wagon 1.4A Turbo,2015,110917,31700,Chevrolet
Toyota Dyna 150 2.8M,2021,35483,106800,Toyota
Lexus NX Turbo NX300 Executive,2019,84321,146888,Lexus
Mazda 6 2.0A,2018,73339,76800,Mazda
Mercedes-Benz E-Class E200 Avantgarde,2016,108559,97800,Mercedes-Benz
BMW 8 Series 840i Coupe M-Sport,2023,220,555800,BMW
BMW 3 Series 323i Convertible (COE till 07/2031),2011,150000,105000,BMW
BMW 5 Series 520i Mild Hybrid M-Sport,2023,5700,281800,BMW
Honda Airwave 1.5A M (COE till 09/2029),2009,138000,64800,Honda
Mazda 3 Mild Hybrid 1.5A Elegance Sunroof,2020,35000,112800,Mazda
Kia Cerato 1.6A LX,2020,50000,91800,Kia
Honda City 1.5A V,2018,82000,75800,Honda
Hyundai Avante 1.6A GLS,2020,58990,89800,Hyundai
BMW M2 Coupe Competition,2021,29000,342000,BMW
Toyota Corolla Altis 1.6A Elegance (COE till 10/2029),2009,196000,62800,Toyota
Honda Vezel Hybrid 1.5A X Honda Sensing,2017,88000,61800,Honda
Volkswagen Beetle 1.2A TSI (COE till 04/2028),2013,94400,57800,Volkswagen
BMW 8 Series 840i Coupe M-Sport,2022,8700,475800,BMW
BMW 3 Series 318i M-Sport,2023,8777,230800,BMW
Audi A4 1.8A TFSI MU (COE till 04/2031),2011,149000,97800,Audi
BMW M235i Gran Coupe xDrive,2021,53000,236800,BMW
Mercedes-Benz C-Class C180 CGI (COE till 09/2030),2010,145000,84800,Mercedes-Benz
BMW 2 Series 216i Gran Coupe Sport,2022,28188,169800,BMW
Mercedes-Benz CLA-Class CLA180 AMG Line Premium Plus Sunroof,2020,55850,165500,Mercedes-Benz
Hyundai Avante 1.6A S,2021,31154,113800,Hyundai
Hyundai Tucson 2.0A GLS Sunroof,2016,133000,53800,Hyundai
Mitsubishi Attrage 1.2A,2017,90600,45300,Mitsubishi
Mercedes-Benz CLA-Class CLA180,2016,130000,69800,Mercedes-Benz
Mercedes-Benz C-Class C200 Avantgarde,2015,103974,52500,Mercedes-Benz
BMW 3 Series 318i (COE till 03/2025),2010,142455,20000,BMW
Nissan Note 1.2A,2019,42089,68500,Nissan
Audi A4 1.8A TFSI MU,2014,134000,27500,Audi
Kia Cerato K3 1.6A EX (OPC),2015,186533,28700,Kia
Isuzu NPR75U,2018,85970,78800,Isuzu
Volkswagen Sportsvan 1.4A TSI Comfortline,2016,74000,41800,Volkswagen
Mercedes-Benz S-Class S320L,2020,58000,300000,Mercedes-Benz
Mazda 2 HB 1.5A Standard,2019,53000,78800,Mazda
Jaguar F-PACE 3.0A V6 Supercharged Prestige,2016,103000,104800,Jaguar
Lexus UX200 Luxury,2019,69500,128800,Lexus
Toyota Alphard Hybrid 2.5A Elegance Moonroof,2022,6888,321888,Toyota
Hyundai Elantra 1.6A GLS,2016,131088,49800,Hyundai
BMW 3 Series 318i M-Sport,2022,49000,187800,BMW
Nissan Qashqai 1.2A DIG-T Premium,2017,78000,66500,Nissan
Mercedes-Benz GLA-Class GLA200 AMG Line Executive,2021,30000,189800,Mercedes-Benz
Toyota Hiace 3.0A DX,2017,173000,53800,Toyota
Honda Shuttle Hybrid 1.5A,2017,101000,60800,Honda
BMW 3 Series 328i (New 10-yr COE),2013,129800,175800,BMW
Audi Q7 2.0A TFSI Quattro Tip 7-Seater,2018,58800,162800,Audi
Volkswagen Golf R 5DR Sunroof,2017,92800,112800,Volkswagen
Renault Grand Scenic Diesel 1.5A dCi Moonroof,2018,79000,82888,Renault
Mercedes-Benz CLA-Class CLA45 AMG 4MATIC,2015,58000,104800,Mercedes-Benz
Mercedes-Benz GLC-Class GLC250 4MATIC Sunroof,2017,146000,109800,Mercedes-Benz
Mercedes-Benz C-Class C180 Avantgarde,2019,98000,137800,Mercedes-Benz
BMW ALPINA D5 Bi-Turbo,2017,129000,152800,BMW
Mazda 3 1.5A Sunroof,2016,89560,37888,Mazda
Mazda 3 1.5A Sunroof,2017,88000,59000,Mazda
Honda Jade 1.5A RS,2016,118000,59800,Honda
Hyundai Accent 1.4A,2015,130300,18800,Hyundai
BMW 5 Series 520i,2015,90000,55800,BMW
Infiniti QX50 2.0A Essential,2019,77000,132800,Infiniti
Mercedes-Benz C-Class C180 Avantgarde,2016,118000,75800,Mercedes-Benz
Ferrari Roma,2023,1500,1018800,Ferrari
Mitsubishi Fuso Canter FEA01,2021,37046,89800,Mitsubishi
Lexus ES250 Executive Sunroof,2018,122000,111800,Lexus
Kia Stonic 1.0T SX Sunroof,2019,65000,86800,Kia
Toyota Wish 1.8A Elegance,2017,133000,62500,Toyota
Jaguar XE Diesel 2.0A Prestige,2015,93000,60800,Jaguar
Lexus SC430 (COE till 12/2027),2008,115000,58800,Lexus
Audi TT Roadster 2.0A TFSI Quattro,2017,52358,133800,Audi
Toyota Hiace 2.0A DX,2022,18245,92800,Toyota
Hyundai Elantra 1.6A GLS,2018,81256,62777,Hyundai
Volvo XC60 T5 2.0A,2017,101000,78600,Volvo
Mazda MX-5 Roadster 1.6M (COE till 03/2029),1991,300000,95888,Mazda
Nissan NV100,2022,16193,71800,Nissan
Jaguar E-PACE 2.0A Prestige,2019,75123,122777,Jaguar
Land Rover Range Rover Sport 3.0A Supercharged,2017,82536,179777,Land Rover
Toyota Wish 1.8A Elegance,2017,66125,63777,Toyota
Subaru Legacy 2.5i-S Sunroof,2015,130000,34800,Subaru
Nissan Teana 2.0A XL,2016,101000,55200,Nissan
Volkswagen Golf 1.4A TSI EQP Sunroof,2017,84000,66000,Volkswagen
Honda Vezel 1.5A X,2017,120000,55800,Honda
Mazda 3 1.5A Sunroof,2017,81000,53800,Mazda
Lexus GS450h Hybrid Super Luxury Sunroof (COE till 04/2029),2009,118921,75800,Lexus
Honda Shuttle 1.5A G Honda Sensing,2021,35081,108800,Honda
Hyundai Tucson 2.0A GLS Sunroof,2015,133000,43800,Hyundai
Kia Cerato K3 1.6A EX,2016,132000,41800,Kia
Mercedes-Benz CLA-Class CLA200 Urban,2017,85100,87800,Mercedes-Benz
Mazda 2 1.5A Standard Plus,2018,74000,63800,Mazda
Toyota Dyna 150 3.0M,2016,135260,44800,Toyota
Mitsubishi Fuso Fighter FM65,2016,141110,68800,Mitsubishi
Volvo S60 T2,2016,121000,52800,Volvo
Hyundai Accent 1.4A (OPC),2020,29000,74800,Hyundai
Toyota Noah Hybrid 1.8A X,2019,97000,135800,Toyota
Mazda 3 Mild Hybrid 1.5A Elegance Sunroof,2019,72000,99800,Mazda
Mercedes-Benz GLA-Class GLA180 Urban Edition,2019,66000,118800,Mercedes-Benz
Toyota Corolla Altis 1.6A Elegance,2016,96000,53300,Toyota
Subaru XV 1.6i-S,2016,83000,43800,Subaru
BMW 3 Series 320i Gran Turismo,2015,95500,51800,BMW
Honda Grace Hybrid 1.5A LX,2018,72000,83800,Honda
Lexus ES250 Sunroof,2016,124175,89800,Lexus
Volkswagen Touran 1.4A TSI Comfortline Sunroof,2018,75000,96888,Volkswagen
Volkswagen Golf 1.2A TSI,2016,117666,41800,Volkswagen
Mercedes-Benz C-Class C180 Cabriolet AMG Line,2017,62850,139800,Mercedes-Benz
Porsche 718 Cayman S 2.5A PDK (COE till 10/2032),2022,29000,401800,Porsche
Mercedes-Benz C-Class C180 CGI Avantgarde (New 10-yr COE),2014,106000,121800,Mercedes-Benz
Mercedes-Benz GLC-Class GLC250 4MATIC,2018,58661,149800,Mercedes-Benz
Mazda 6 2.0A Executive,2019,39000,100000,Mazda
BMW X4 xDrive20i,2018,60000,163800,BMW
Bentley Flying Spur 6.0A W12 First Edition,2021,11500,938800,Bentley
Ferrari 812 GTS,2021,11000,1738000,Ferrari
Maserati Quattroporte GranLusso 3.0A Sunroof,2018,87000,260000,Maserati
Honda Freed Hybrid 1.5A G 7-Seater Honda Sensing,2018,61000,84888,Honda
BMW 6 Series 630i Gran Turismo Luxury Sunroof,2023,12200,318800,BMW
Toyota Vellfire 2.5A Elegance Moonroof,2020,44100,236800,Toyota
Nissan Kicks e-POWER Hybrid 1.2A Premium Plus,2021,41000,116800,Nissan
Kia Cerato 1.6A EX,2020,62000,98800,Kia
Mitsubishi Lancer EX 1.6A,2016,110000,38888,Mitsubishi
Audi A3 Cabriolet 1.4A TFSI S-tronic,2018,22000,117888,Audi
Nissan NV200 1.6A DX,2016,125100,37800,Nissan
Toyota Sienta 1.5A G LED,2016,73000,47800,Toyota
Nissan Sylphy 1.6A Premium,2018,87000,69800,Nissan
Nissan NV200 1.5M,2017,108000,34800,Nissan
Mercedes-Benz C-Class C180 Avantgarde,2019,55000,139800,Mercedes-Benz
Mercedes-Benz E-Class E200 Avantgarde,2016,90000,102800,Mercedes-Benz
Kia Cerato Forte Koup 1.6M SX Sunroof (COE till 02/2025),2010,100800,16800,Kia
Kia Stonic 1.0T,2019,76000,77800,Kia
Lexus ES250 Sunroof,2016,132000,76800,Lexus
Honda Freed Hybrid 1.5A G Honda Sensing,2019,57746,110800,Honda
Mercedes-Benz C-Class C200 Avantgarde,2015,67000,49800,Mercedes-Benz
BMW M5 Sunroof (COE till 04/2033),2013,110000,177800,BMW
Nissan NV350 2.5M,2018,86200,48800,Nissan
BMW ALPINA B4 Bi-Turbo Coupe Sunroof,2017,44000,199800,BMW
Toyota 86 2.0M (COE till 04/2033),2013,113000,152800,Toyota
Toyota Corolla Altis 1.6A (COE till 05/2027),2007,112000,37800,Toyota
Mercedes-Benz CLA-Class CLA45 AMG 4MATIC Shooting Brake,2018,61000,161800,Mercedes-Benz
Honda Civic 1.5A VTEC Turbo Sunroof,2020,38190,128800,Honda
Lamborghini Huracan LP580-2,2017,46000,569000,Lamborghini
Honda Odyssey 2.4A EXV-S Navi Res Sunroof,2017,115000,95800,Honda
Volkswagen Arteon 2.0A TSI R-Line,2017,107000,133800,Volkswagen
Volkswagen Golf 1.4A TSI,2016,80000,34888,Volkswagen
Honda HR-V 1.5A LX,2017,95000,56888,Honda
Mercedes-Benz GLC-Class GLC250 Coupe AMG Line 4MATIC Sunroof,2018,65000,151888,Mercedes-Benz
Subaru Forester 2.0i-L Sunroof,2015,129000,38800,Subaru
Mazda 2 1.5A Standard Plus,2018,86000,63800,Mazda
Hyundai Tucson 1.6A GLS T-GDi DCT Turbo,2018,83000,100800,Hyundai
Mercedes-Benz C-Class C200,2016,88800,77800,Mercedes-Benz
BMW 6 Series 640i Gran Coupe M-Sport Sunroof,2017,98000,139888,BMW
BMW 3 Series 318i Luxury,2018,89000,96800,BMW
BMW 7 Series 730Li Sunroof,2018,26682,179888,BMW
Subaru Impreza 4D 1.6i-S,2017,99800,58800,Subaru
Mercedes-Benz C-Class C180 Exclusive,2016,123000,73800,Mercedes-Benz
Toyota Alphard 2.5A S C-Package,2019,54000,194800,Toyota
Mercedes-Benz A-Class A180,2015,95600,32800,Mercedes-Benz
Mercedes-Benz C-Class C180 Avantgarde,2018,91200,113800,Mercedes-Benz
Maserati GranTurismo 4.2A (COE till 05/2031),2011,87000,153000,Maserati
Mitsubishi Lancer EX 1.6A,2017,111000,52800,Mitsubishi
Mercedes-Benz E-Class E200 CGI (COE till 08/2030),2010,135000,88800,Mercedes-Benz
Mercedes-Benz GLE-Class GLE63S AMG 4MATIC,2016,72000,217800,Mercedes-Benz
Toyota GR Supra 3.0A RZ,2020,24500,255000,Toyota
Toyota Prado 2.7A TX Sunroof (COE till 11/2027),2007,200000,59000,Toyota
Honda Shuttle Hybrid 1.5A,2019,68852,91800,Honda
Kia Cerato K3 1.6A SX,2016,127000,39300,Kia
Toyota Camry 2.5A,2019,80603,116800,Toyota
Audi A3 Sedan 1.0A TFSI S-tronic,2018,81000,88888,Audi
Honda Vezel 1.5A X,2017,86000,61800,Honda
Mercedes-Benz GLB-Class GLB200 AMG Line,2023,95,248800,Mercedes-Benz
Nissan NV200 1.6A,2021,16130,71800,Nissan
Subaru Impreza 4D 1.6i-S,2017,101000,59800,Subaru
Lexus IS250C (COE till 08/2030),2010,170000,95988,Lexus
Ford Focus HB 1.6A Trend (COE till 08/2029),2009,168000,49800,Ford
Porsche 718 Cayman 2.0A PDK,2017,66000,210000,Porsche
Honda Vezel 1.5A X,2019,52300,83800,Honda
Subaru BRZ 2.0A (OPC),2017,40000,100000,Subaru
Subaru Forester 2.0i-L Sunroof,2017,76700,71000,Subaru
Honda HR-V 1.5A DX,2016,118000,51800,Honda
Kia Cerato 1.6A SX Sunroof,2018,74966,80800,Kia
Honda Odyssey 2.4A EXV-S Sunroof,2019,114000,139800,Honda
Toyota Rush 1.5A X (COE till 08/2028),2008,124000,54800,Toyota
Mercedes-Benz E-Class E200 Premium Panoramic Roof,2020,65000,176800,Mercedes-Benz
Mercedes-Benz B-Class B180 Style,2018,99800,99800,Mercedes-Benz
Toyota Sienta Hybrid 1.5A X,2021,33400,127800,Toyota
Volvo XC40 T4 R-Design,2021,59400,177800,Volvo
Mercedes-Benz E-Class E200 Edition E Sunroof,2016,19460,87999,Mercedes-Benz
Hyundai Accent 1.4A,2020,44990,82800,Hyundai
Audi Q3 Mild Hybrid 1.5A TFSI S-tronic,2022,10000,200800,Audi
Toyota Corolla Altis 1.6A Elegance,2017,118219,56999,Toyota
BMW 5 Series 528i (COE till 02/2032),2013,114000,125800,BMW
Audi A6 2.0A TFSI MU (New 5-yr COE),2013,117160,87800,Audi
Mazda 6 2.5A Sunroof,2016,102500,61800,Mazda
Toyota Alphard 2.5A SA,2015,127590,82800,Toyota
Toyota Wish 1.8A X,2015,122835,40800,Toyota
Lexus IS Turbo IS200t Executive,2017,29000,97000,Lexus
Mercedes-Benz CLA-Class CLA200 AMG Line Premium Plus Sunroof,2019,25525,151800,Mercedes-Benz
Toyota Sienta 1.5A Elegance,2018,56600,83800,Toyota
Mercedes-Benz C-Class C180K (COE till 07/2029),2009,150000,68800,Mercedes-Benz
Land Rover Discovery Sport 2.0A SE 7-Seater Sunroof,2019,45400,146800,Land Rover
Toyota Noah Hybrid 1.8A X,2019,62000,133800,Toyota
Renault Fluence Diesel 1.5A dCi Sunroof,2016,120000,32800,Renault
Kia Cerato 1.6A EX,2019,38141,82800,Kia
Volvo XC40 T4 R-Design,2019,74000,126777,Volvo
BMW X4 xDrive20i Sunroof,2015,56000,56800,BMW
Honda Vezel 1.5A X Honda Sensing,2021,24100,114800,Honda
Toyota Corolla Cross Hybrid 1.8A G,2022,22000,177800,Toyota
Mercedes-Benz C-Class C200 Exclusive,2016,125000,77777,Mercedes-Benz
Nissan Qashqai 1.2A DIG-T Premium,2017,102285,52800,Nissan
Maserati Levante Diesel 3.0A,2017,135000,189800,Maserati
Mazda 8 2.3A,2015,91000,35777,Mazda
Audi A7 Sportback 2.8A FSI Quattro S-Line,2016,65300,112800,Audi
Hyundai Elantra 1.6A GLS,2018,73300,71800,Hyundai
Toyota Wish 1.8A X (COE till 10/2030),2010,140000,91800,Toyota
Mazda 3 Mild Hybrid 1.5A Elegance Sunroof,2021,33500,119000,Mazda
BMW 5 Series 520i,2016,170000,64000,BMW
Volvo V40 T2,2015,84332,38888,Volvo
Toyota Sienta 1.5A Standard,2017,48990,76800,Toyota
Lexus NX Turbo NX200t Luxury Sunroof,2016,115996,86800,Lexus
Toyota Vios 1.5A E (COE till 12/2029),2009,163000,65800,Toyota
Honda Civic 1.6A VTi-S (COE till 01/2032),2012,112000,97800,Honda
Kia Cerato 1.6A EX,2022,32000,124800,Kia
